id,name,surname,city,street,street_number,postal_code
13603236.0,Ludwik,Korczyński,Zamość,,1032.0,
449664165.0,Ela,Kukiz,Jutrosin,,,60-727
145755135.0,Oliwier,,Wojkowice,,713.0,29-415
9623835.0,Feliks,Różański,Gryfów Śląski,Rybitwy,514.0,01-978
71920273.0,Julita,Sieradzan,Łódź,Rzeczna,,34-540
,Juliusz,,Sosnowiec,Północna,292.0,80-056
457140327.0,Joanna,Pośpiech,,Bystra,,
9884556.0,Waldemar,Sutowicz,Torzym,,335.0,71-040
73239901.0,Genowefa,Mazur,,Domagały Mariana,629.0,29-668
424301869.0,Antonina,Raszewska,Glinojeck,Wojciecha Z Brudzewa,,02-762
271208952.0,,Kasprowicz,Koło,Lotnicza,1099.0,41-246
248201302.0,Faustyna,Waszkiewicz,,Puszkina Aleksandra,185.0,79-320
150102318.0,Kornelia,Chełmicka,,Głuchowska,344.0,39-572
89401894.0,Malwina,Otyś,,Kasprowicza Jana,31.0,
22215857.0,Basia,Olekszyk,,,88.0,97-213
232038212.0,Julita,Strzyżewska,Szczuczyn,Szczawiowa,748.0,20-426
178027871.0,Bolesław,Górka,Zabrze,Jar,932.0,12-919
,Oliwier,Wojtaczka,Kłodzko,Heleny,1008.0,20-545
432913536.0,Leonora,Kotowicz,Józefów,,432.0,96-091
,Ernest,Kaczorowska,Wleń,Długa,510.0,
,Edward,,Drzewica,Bednarska,1388.0,46-975
88427665.0,Konrad,Andrzejewski,Kobyłka,Narvik,843.0,07-587
,,Pardecka,Giżycko,,333.0,
,Mirek,Michałowski,Gryfice,Zbyszka Z Bogdańca,1261.0,18-610
,,Chełmicki,Kętrzyn,,,
79250702.0,Stanisława,,,Studzienna,,28-143
33949561.0,Marianna,Górzyńska,Łobez,Bodziszkowa,,77-418
,Kajetan,Orski,Nowe Brzesko,Barana,330.0,98-656
298868010.0,Olgierd,Brodowicz,Cedynia,Leska,316.0,86-949
12574193.0,Leokadiusz,Korwin-Szymanowski,,Czekanowskiego Jana,1007.0,85-117
,,Wolski,Tarnów,Kosmowskiej Ireny,808.0,
,Tola,Łazarczyk,Ośno Lubuskie,,448.0,28-351
5084849.0,Mieczysław,,,Wańkowicza Melchiora,,35-173
143319680.0,,Czachor,Rybnik,Fieldorfa Augusta Emila,1223.0,63-370
481348979.0,,Kaczorowska,Nowe Skalmierzyce,Strzałowa,837.0,20-844
3493622.0,Rachela,Kubicz,,Szeherezady,1266.0,
,Jeremi,Nowicki,Mieroszów,,1028.0,04-193
36434316.0,Mieczysław,,,,1114.0,69-368
24850590.0,,Więcek,Zabrze,Świętego Tomasza,1074.0,85-293
45484219.0,,,,Gombrowicza Witolda,57.0,70-090
36753629.0,Leokadia,,,Partyzancka,898.0,05-912
583055543.0,,Łagowski,Modliborzyce,Kłońska,227.0,
43873504.0,,Górka,Rejowiec Fabryczny,Nowa,258.0,38-530
191762242.0,Wanda,,Sierpc,Piekarska,,33-889
536939651.0,Ludmiła,Karpińska,Wąsosz,,807.0,77-775
65689997.0,Dawid,Lutosławski,Szklarska Poręba,Pierackiego Bronisława,1231.0,34-252
106848168.0,,,Jaworzno,Mostowa,605.0,36-796
493612774.0,Maria,Zarzecka,Kraków,Butryma Józwy,917.0,28-552
,Bernadetta,Galińska,Olsztynek,Orlich Gniazd,1178.0,57-755
,Celestyna,Jałoszyńska,Wyszków,Twardogórska,987.0,99-655
,Maksymilian,,Olecko,Nad Potokiem,940.0,16-253
,Adria,Piecha,Biała Podlaska,Ku Dębinie,1173.0,38-594
404178872.0,Mieczysława,Milewska,,Janosika,1305.0,92-970
262333328.0,Łukasz,,,Łopianowa,616.0,74-606
271926731.0,Gracja,,Czarna Woda,Szadecka,583.0,46-017
,Gabriel,Jałoszyński,Lubliniec,Leśniewskiego Stanisława,,42-014
10216793.0,Tadeusz,,Koźmin Wielkopolski,Płaska,408.0,46-417
270297421.0,Olaf,Kaczorowska,Sucha Beskidzka,Łokietkówny Elżbiety,1159.0,45-757
175760160.0,Regina,Kołodziej,Piła,Kanonierów,1071.0,
197043245.0,Kinga,Iwańska,Przeworsk,,640.0,45-242
466382152.0,Dionizy,Gajda,Wałbrzych,Lisa-Kuli Leopolda,66.0,31-672
293090054.0,Adria,Gołębiewska,Nałęczów,,709.0,46-866
,Henryk,Szczawiński,,Czyżyków,1029.0,40-396
20322769.0,Longin,Szczepanowski,,Za Lipkami,,48-901
575946742.0,,Dobrzańska,Buk,Ostroroga Jana,920.0,00-512
39772216.0,Lesław,Regulski,Koziegłowy,,1046.0,09-091
76206078.0,Bogumił,Milski,Kamienna Góra,,539.0,58-214
480326583.0,Zdzisława,Marciniak,Szydłowiec,Kawiory,647.0,87-428
34478845.0,Jonasz,,,,112.0,92-838
434640937.0,Ariela,Niewiadomska,Sztum,Forsycjowa,1.0,32-274
117022358.0,Dagmara,Tasior,Pyskowice,,341.0,72-125
,Romualda,Porowska,Węgorzewo,Młynowa,1364.0,42-507
,,,Jelcz-Laskowice,Pod Janem,1169.0,63-576
54159098.0,Jaromir,Cichy,Łęknica,Jaraczewska,,18-339
330097058.0,Jolanta,Smolar,Żory,Księcia Mieszka I,1222.0,
91280914.0,Renarda,Topolska,Leśnica,Toruńska,1252.0,44-211
260793334.0,Edyta,Kuraś,,Wielgusa Macieja,139.0,38-884
516845861.0,,Łańcucki,,Łukasiewicza Ignacego,603.0,
157050262.0,Teodora,,Będzin,Króla Wacława,782.0,29-827
5370417.0,Basia,Sikora,,,385.0,90-349
184847948.0,Bartek,,Chrzanów,Turecka,330.0,32-477
67840369.0,,Malczewski,Chociwel,Buraczana,171.0,50-312
379525447.0,Marcella,Rymkiewicz,Świebodzin,Urwista,,63-089
94993125.0,Lucjusz,,Jastrzębie Zdrój,Wandy,1389.0,05-822
240676309.0,Ryszard,Kołodziejski,Ulanów,,149.0,25-624
130834126.0,Inga,Rychlewska,Żychlin,,267.0,09-400
,Marylka,Romanowicz,Limanowa,Okólna,1136.0,20-042
,Gertruda,,Szczebrzeszyn,Na Chałupkach,175.0,77-816
58662025.0,Darzybór,,Łazy,Młynowa,198.0,59-474
417453411.0,Marysia,Lutosławska,Karlino,Zduńska,,69-055
234743078.0,,,,,377.0,29-874
,Jaromir,Bohosiewicz,,Rybitwy,402.0,95-342
33952868.0,Izrael,Teodorowicz,Łaskarzew,Lecha,845.0,13-192
4407710.0,Bartek,Waszkiewicz,,Tczewska,88.0,97-213
254271359.0,Telesfor,Śliwa,Katowice,Niepokólczyckiego Franciszka,313.0,96-009
1342593.0,,,Świdwin,Łobodowskiego Józefa,794.0,03-001
,Janusz,Tomankiewicz,Giżycko,,333.0,
108999935.0,Marcella,Włodarczyk,Cedynia,Leska,316.0,86-949
497766029.0,Marcin,Buczyński,Margonin,Pokrzywki Gustawa,1123.0,78-389
,,Waliszewski,Słupsk,Jutrzyńska,243.0,
68825434.0,Gwidon,,Nałęczów,,709.0,
172029181.0,Rafał,Ciechanowski,Poręba,Wieczorynki,661.0,04-624
,,,Kołaczyce,Kamionka,1134.0,50-109
27338762.0,Martyna,Klimaszewska,Oleśnica,Margaretek,950.0,
224608678.0,,Wojciechowska,Zbąszyń,Kadłubka Wincentego,725.0,
,,Borawska,,Kameliowa,594.0,98-124
,Angela,Korwin-Szymanowska,,Swoszowicka,325.0,
51783812.0,Krystian,Dziadosz,Tuczno,,,07-379
356681083.0,Tobiasz,,Kock,Michałowo,931.0,
5902261.0,,Murawska,Tarczyn,Skarbowa,,
,Zbigniew,Gawlik,Człuchów,Kordeckiego Augustyna,848.0,39-880
46526087.0,Bogdan,Dębski,Nowe Brzesko,Wjazd,,18-626
23712329.0,Ernest,Dziurawiec,Strzegom,Przylaszczkowa,1174.0,86-504
1708016.0,Jagna,Jabłkowska,,Krumłowskiego Konstantego,1005.0,19-744
10113324.0,Marek,Sochacki,Brzostek,Szwoleżerów,797.0,20-333
104183004.0,Bernarda,,,Węgrzynowicka,466.0,
399251985.0,Wanda,Skubiszyńska,Ustrzyki Dolne,Święciańska,,36-881
,Sylwester,Boguski,Nasielsk,,,
,,Brzozowska,Puszczykowo,Lekarska,1021.0,09-752
,Iryda,Raszewska,Wysoka,,304.0,06-488
439059784.0,,Paszkiewicz,Bielawa,Mielżyńskiego Seweryna,684.0,96-149
,Filip,Roguski,,,297.0,58-544
279750936.0,Hektor,Musiał,,Podolańska,,40-329
89602157.0,Jeremiasz,Fornalski,Radków,Doktora Judyma,158.0,42-137
447723307.0,Iwonka,Urbaniak,Mrągowo,Uznamska,1289.0,86-009
159620865.0,Agaton,,Otwock,Begoniowa,797.0,64-810
253795247.0,Marzanna,,Bodzentyn,,1160.0,07-297
,Bożenka,Gierymska,Sokółka,Kościuszki Tadeusza,951.0,38-266
242592747.0,Hipolita,Czachowska,Podkowa Leśna,Modlińska,521.0,
116828972.0,,Koziej,Sokółka,Zagórzycka,660.0,87-579
16468283.0,Czarek,,Szamotuły,Bociania,1387.0,81-252
12944976.0,Basia,,,Nad Żródłem,590.0,80-661
482505695.0,,Jaśkiewicz,Gołdap,,484.0,94-526
,Sławomira,Samek,Narol,Ondraszka,74.0,34-356
21122131.0,,Waligórski,Szczebrzeszyn,Samozwaniec Magdaleny,976.0,06-735
340192899.0,Oliwier,Wasiak,Lubsko,Dominikanów,84.0,87-381
237755213.0,Ignacja,Rzepecka,Michałowo,Grajewska,991.0,64-632
4775150.0,Witold,Gąsiorowski,Miastko,Libelta Karola,145.0,34-891
43240018.0,Lesław,,Dębica,Piargowa,584.0,45-032
149288642.0,Rózia,Strzyżewska,Łomianki,Gęsia,,36-327
107535949.0,Olgierd,Jarmakowski,Wronki,Masztalarska,890.0,46-984
,Amadeusz,Ochocki,Czerwieńsk,Świętej Trójcy,,20-357
572760968.0,Izabela,Wałach,Lubsko,Wietora Hieronima,1276.0,38-497
,Adelajda,Dobrucka,Tykocin,Urszulki,299.0,55-976
,Stanisława,,Proszowice,,515.0,36-687
34515767.0,Pamela,Piwowarczyk,,Dubois Stanisława,1105.0,33-316
20521376.0,Darzybór,Porowski,Brzozów,Osiecka,814.0,53-151
71614373.0,,Szklarska,Stryków,Zagrody,49.0,82-150
130642943.0,Adrianna,Morawska,Bydgoszcz,,1238.0,
66365108.0,Dobrawa,,Kożuchów,,1084.0,41-739
244678492.0,Iga,Sikorska,,Sochaczewska,795.0,51-176
23050956.0,Mieczysław,Wojtaczka,,,377.0,17-445
5973791.0,Kostek,,,,,86-829
3621272.0,,Zieliński,Racibórz,Węgierska,1306.0,44-722
96482608.0,Bartek,Malczewski,Zwierzyniec,,922.0,97-692
41190550.0,Wanda,Sienicka,Tolkmicko,Radnickiego Zygmunta,1204.0,75-845
286026183.0,,Partyka,Mińsk Mazowiecki,Koźlarska,1034.0,72-226
33287964.0,,,,,,10-891
125803337.0,,Glinka,Bychawa,Nowohucka,1335.0,65-658
137689469.0,Zygmund,Karpiński,Wisła,,176.0,44-481
41021705.0,Florian,Krakowiak,Janów Lubelski,,27.0,05-094
249602.0,Lucjan,Kostecki,Kępice,Jaglana,600.0,26-313
30081032.0,,Sieradzan,Nowa Sól,Gajówka,,46-273
,Wacław,,Dobrzyń nad Wisłą,Zagonów,998.0,04-539
,Iwa,Sieradzki,Rzgów,Żnińska,1171.0,92-616
25713188.0,Marta,Mederska,,Rolnicza,1394.0,
38732023.0,Augustyna,,Chocianów,Przyszłości,769.0,71-676
213402754.0,,,Konstantynów Łódzki,Jezierskiego Wincentego,278.0,01-229
3244217.0,Tamara,Hrycyk,,Wieczorynki,966.0,04-843
20446112.0,Gabriel,Drewniowski,Golczewo,Krochmalniki,1016.0,77-447
246416939.0,,Kołodziej,Czerwieńsk,,276.0,
4120006.0,Agaton,,Mogielnica,Terespolska,,
174261879.0,,Gołębiewska,Szadek,Dębnicka,,
4182695.0,,,Police,,,48-003
80918886.0,Helena,Andrzejewska,Łęczyca,Gryfity Jaxy,,12-961
,Leopold,Królicki,Jarocin,Działkowa,1330.0,20-987
366167247.0,Angela,Żyborska,Rzeszów,,,47-810
121110727.0,Czesława,Pląskowscy,Zator,Szelburg-Zarębiny Ewy,801.0,21-821
20789112.0,Kostek,Gołębiewski,Jeziorany,Ludwinowska,269.0,27-666
65872776.0,,Wnorowska,,Uradzka,1050.0,44-801
,Tadeusz,Piętka,Proszowice,Malachitowa,515.0,36-687
,Huberta,Turowska,Borne Sulinowo,Płocka,,57-338
467050555.0,Kamila,Janiszewska,Alwernia,Synów Pułku,1089.0,34-105
529449254.0,Przybysława,Siczek,Szydłowiec,Koło Strzelnicy,1284.0,
,Gienek,Samsonowicz,Nowe Brzesko,Morcinka Gustawa,551.0,15-477
173525255.0,,Karwowska,Libiąż,Bruśnicka,1157.0,67-524
30028837.0,,Rymkiewicz,,Jaraczewska,583.0,18-339
422540570.0,Eustachy,Mackiewicz,Barcin,Kępna,35.0,
247486993.0,Andżela,Ryndak,Mszana Dolna,Wyżgi Kazimierza,634.0,90-753
,,,Kętrzyn,,244.0,57-608
232594521.0,,Klimaszewska,Bytów,Wszystkich Świętych,,18-373
13552963.0,Darek,Grzesiak,Sulmierzyce,,,28-799
442468167.0,,Golka,Końskie,Barycka,101.0,62-256
365212564.0,,Kononowicz,Mińsk Mazowiecki,,499.0,79-718
86953880.0,Regina,Pospieszalska,Rybnik,Bażanki Kaspra,248.0,71-086
442604820.0,Jagienka,,Wąchock,Jarocińska,534.0,68-560
,Iwo,Larek,,Okólna,1136.0,20-042
39426585.0,Odetta,,,Koralowa,,34-940
61439668.0,Ryszard,,Mieroszów,,1267.0,57-149
149056231.0,Marleta,,Stronie Śląskie,Juraszów,1047.0,39-001
26088963.0,Karina,Tworzewska,Chełmno,Zdobywców Monte Cassino,528.0,28-108
7863134.0,Cezariusz,,,,966.0,46-706
79486383.0,Marcella,Romańska,Bychawa,Żółkiewskiego Stanisława,574.0,13-169
,Maryla,,Otwock,Begoniowa,797.0,64-810
79454361.0,Horacy,Kownacki,Głuchołazy,,1211.0,48-088
117910512.0,,Firląg,Mikołajki,Brzoskwiniowa,,95-682
673093508.0,Janek,,Niepołomice,,234.0,58-458
,Łucjan,Waglewski,Węgorzyno,,1042.0,92-468
154078642.0,Izolda,Koszewska,,,778.0,58-342
516815613.0,Majka,Rymkiewicz,Nowe Miasto Lubawskie,Juranda,,
235404610.0,Jan,Dunajewski,,Zakamycze,1111.0,54-232
311323640.0,Leszek,Mickiewicz,Mońki,Graniowa,892.0,02-946
189232304.0,Stanisław,Kukiz,Dobrzyca,Ozimina,844.0,91-399
358658.0,Aleksy,Gutowski,Złocieniec,Bażancia,844.0,
95374296.0,Robert,,Wyrzysk,Garczyńskiego Stefana,,
169095901.0,Justyna,,Kobyłka,Okopowa,,57-605
,,Adamiuk,Olsztynek,Orlich Gniazd,1178.0,57-755
131398513.0,,Samsonowicz,Ostrów Lubelski,Księżycowa,,56-069
22120610.0,Bruno,,Turek,Tynkarzy,212.0,21-552
328191750.0,Olek,Kołodziejski,Radom,,462.0,74-239
36558661.0,Bożenna,Kozakiewicz,Konstantynów Łódzki,Tymienieckiego Kazimierza,484.0,
28920916.0,,,Ostrów Wielkopolski,Strycharska,161.0,08-594
,Kleofas,,Nowe Miasto Lubawskie,Juranda,587.0,24-805
2087072.0,Malina,Krasuska,,Pigonia Stanisława,235.0,87-873
82398858.0,Łucjan,Woźniak,Marki,,,56-265
174535081.0,,Suwart,Pelplin,Kopylnik,679.0,01-088
,Leopolda,Gałecka,,Białobrzeska,1305.0,64-848
4234063.0,,,,Sybiraków,1033.0,25-146
156077744.0,Czesława,Mazurek,,Pszczyńska,,48-064
267525482.0,Wincent,Dziadosz,Ozorków,Baziaka Eugeniusza,1128.0,13-067
,,Bareja,,Czerwonego Prądnika,1118.0,68-868
81665930.0,,Gałczyński,Łaziska Górne,Frycza Karola,,24-047
406140335.0,Ferdynand,Klimaszewski,Łaskarzew,Parowa,945.0,11-559
556458262.0,Renarda,Wąsiel,Ząbkowice Śląskie,Darzyborska,,
,Dalia,Wodzyńska,Wodzisław Śląski,Zimna,204.0,69-789
,Ksawery,,,Listopadowa,,19-993
15598108.0,Iwona,Pośpiech,Żarki,,983.0,51-332
,Jerzy,Sikorski,,Sołtysowska,1130.0,98-413
395559686.0,Elwira,Narkiewicz,Ujście,Zakarnie,,36-601
138552365.0,Martyna,,Kolno,Szarskiego Jacka,,
104449920.0,Kamil,Popek,Szczekociny,,,00-978
33033755.0,Irena,Górka,Myślenice,Wandy Kopiec,1297.0,00-796
,Iwona,Brodowicz,Sokołów Podlaski,Gwieździsta,,81-473
372875725.0,Marzanna,Tatarkiewicz,Strzelin,,987.0,
111747216.0,Laurencja,,Otmuchów,,69.0,
18797608.0,Sara,Brzozowska,Oleszyce,Bednarska,519.0,32-404
38532040.0,,Adamiec,,,69.0,36-557
366203889.0,Dagna,Kowal,Jedwabne,Gladiolowa,766.0,70-904
,Jowita,,Chełmża,Lubiatowska,1078.0,69-975
398188197.0,Rozalia,Mackaewicz,Poniatowa,Izbicka,1299.0,49-588
5197728.0,,Ramotowska,Łańcut,Orła Białego,827.0,83-125
9106193.0,Hania,,Zielonka,Prylińskiego Tomasza,1272.0,
,Dagmara,Bielicka,Cybinka,,657.0,22-793
326416932.0,Blanka,Rutowicz,Szprotawa,Pod Sowińcem,507.0,56-212
502044144.0,Kornelia,Górska,Skórcz,,139.0,27-704
1552382.0,Helena,Rogalska,Golczewo,,737.0,92-849
,Zdzisław,Wróblewski,,,,33-735
105294653.0,Izolda,Dziubińska,,Zaścianek,,03-779
194884768.0,Ela,,Sandomierz,,926.0,96-603
,Manuela,,Wołów,,855.0,
,Mira,,Prochowice,Szpakowa,219.0,84-000
290493453.0,Kleofas,Golka,Resko,,735.0,86-720
,Elżbieta,Dzielska,Gąbin,Skwierzyńska,196.0,
195734849.0,,Hejmo,Modliborzyce,Cicha,1369.0,69-781
45622581.0,,Frydrychowicz,Skaryszew,Gumniska,111.0,
5922779.0,Rajmund,Zatorski,Muszyna,,199.0,97-615
76625780.0,Stefan,,Wronki,,796.0,60-432
145339177.0,Szczepan,Rudnicki,Żabno,Józefitów,218.0,05-510
,Benedykta,Kaczmarska,Głogówek,Conrada Josepha,450.0,
85446935.0,Hermenegilda,,Tyczyn,,358.0,81-894
134546903.0,Hugo,Redyk,Gąbin,Trasa Warszawska,,74-839
,Zbigniew,,Bolków,Główny Rynek,424.0,
89907438.0,Jadwiga,Wiśniewska,Baranów Sandomierski,,,51-469
5404621.0,Bogna,Gogolewska,,Krzeszowicka,1137.0,
,Norberta,Smolik,Dąbrowa Górnicza,Świętej Trójcy,50.0,76-189
424297262.0,Radek,Krasuski,,Paszty Józefa,327.0,12-604
494965426.0,Amelia,Tomankiewicz,Jaraczewo,Normandzka,744.0,07-316
42985071.0,Natan,Szcześniak,Kożuchów,Moraczewskiej Bibianny,1084.0,41-739
30596989.0,Tobiasz,Wójcik,Wolbórz,Ceglarska,,
55029266.0,,Nowak,Brusy,Prowansalska,587.0,92-403
456812608.0,Laura,Zarzecka,Tczew,Czarnego Leszka,,57-825
,Lilianna,Markiewicz,Błaszki,Święciańska,1094.0,81-682
164160343.0,,Cholewczyński,Garwolin,Gdańska,713.0,56-563
101231045.0,Aron,Gogolewski,Wyrzysk,,323.0,
22500380.0,Dagna,Sadowska,Zbąszynek,Krystyna Z Ostrowa,1312.0,52-229
408594560.0,Ofelia,,Płock,Dolna,243.0,26-991
396633991.0,Dawid,Kamiński,Tczew,Dębnicki Rynek,1031.0,21-532
519433016.0,Alfred,,Wiązów,Półkole,1375.0,30-393
9802352.0,Korneliusz,Uryga,Karpacz,Danka Wincentego,128.0,
319987161.0,Boguchwał,Ślusarski,,Solna,,26-186
362247131.0,Bożenna,Szabelska,Leśna,Żelechowskiego Kaspra,1071.0,87-870
9457833.0,Rysiek,Kotowski,Kobylin,,1042.0,03-614
166589798.0,Rózia,,Szadek,Zbyłowita,474.0,33-665
,Przemysław,,Dobrzyca,,127.0,85-927
,,Orlińska,,Rzewuskiego Wacława,397.0,32-287
187801859.0,Iwona,Fijewska,Brwinów,Złotej Kaczki,565.0,15-765
10749243.0,,Radziński,Mogielnica,Zakole,804.0,99-489
87446942.0,Marzenna,Krakowiak,Książ Wielkopolski,,772.0,29-715
248367300.0,Oleńka,Wójcicka,,Knyszyn,1065.0,17-128
,Marcella,Mazur,Śmigiel,Barycka,596.0,33-276
,Zenon,Kucharczyk,Czeladź,Brodnicka,157.0,41-114
6131868.0,Leokadiusz,Gościniak,Zwoleń,,303.0,83-558
50224177.0,Wojciech,,Cieszyn,Sołtysowska,,43-160
53048864.0,Wincenty,,Cedynia,Nad Dłubnią,,53-381
33341812.0,Marek,Smolarek,,Na Polankach,184.0,47-039
10890187.0,Kacper,Jakimowicz,Głogówek,Conrada Josepha,450.0,07-588
85868612.0,,Michalak,Środa Wielkopolska,Fosa,1312.0,
57778088.0,Celestyna,Fornalska,Polanica-Zdrój,Ludgardy,,27-071
,Angelika,Wesołowska,Ustroń,Poligonowa,,
,Gabriel,Porowski,Kostrzyn,,584.0,15-854
,,Samsonowicz,,,303.0,83-558
,Przemysław,Dębiński,Miłosław,,991.0,75-872
21021829.0,Dalia,,Krynki,Rymarska,651.0,58-366
33099440.0,Krystyna,Chmiel,,Okulickiego Leopolda,,77-687
139382933.0,Radek,Mackiewicz,Kalisz Pomorski,Kleczewska,,58-560
222904109.0,Karola,Orska,Mikołajki,Lawendowa,439.0,99-335
180905242.0,Bogumiła,,Sosnowiec,Szwai Jana,,
18471997.0,Zbyszek,Skoczylas,Pieniężno,Kołaczy,1281.0,19-798
523239005.0,Aurelia,Kononowicz,Lubsko,Dominikanów,,87-381
551835897.0,,Tomaszewska,Sędziszów,Bobrownicka,806.0,
425618553.0,Marcin,Roszkowski,Mława,,777.0,59-797
33433774.0,Gerwazy,,Olecko,Jontkowa Górka,536.0,49-533
,Radomiła,Kostecka,Jordanów,Sowińskiego Józefa,,19-515
150118109.0,,,,Szwedzka,,74-656
4706917.0,Lusia,Dzielska,Strzelin,Ciechanowskiego Stanisława,1283.0,13-826
36211228.0,,Janicki,Żarki,Glogera Zygmunta,983.0,51-332
52150171.0,Rózia,Przypkowska,Prószków,Sochaczewska,1241.0,
52420752.0,Olaf,Gawkowski,Łęczyca,Hubalczyków,1149.0,43-577
90085568.0,Anatol,Lutostański,Bolków,Czekanowskiego Jana,398.0,63-161
,Gienia,Ignatowicz,Pułtusk,Czyrniańskiego Emiliana,180.0,73-621
88944307.0,Antonina,Syrewicz,,Modrzejewskiej Heleny,287.0,
9985750.0,Lucjusz,Raniszewski,Dęblin,Pielęgniarek,,27-164
36462368.0,,Frydrychowicz,Krzeszowice,Okrzei Stefana,528.0,58-295
80427675.0,Ambroży,Szabelski,,Opiala Zdzisława,545.0,37-948
16612490.0,Katarzyna,Wąsiel,,,151.0,91-960
354895427.0,Marzena,Kownacka,Łódź,Srebrna,382.0,71-876
,Hugo,Brzozowski,Żnin,Samostrzelnika Stanisława,50.0,61-716
61907796.0,Radomir,,Żnin,,203.0,25-990
,Bogusław,Jabłoński,Stawiski,Geologów,,34-540
,,Żyborski,Poznań,Zieliniec,,96-260
259288711.0,,Mączyński,Częstochowa,Pod Sikornikiem,603.0,37-481
246150324.0,Aleksander,Sadowski,Pieszyce,Szaserów,87.0,63-877
15532912.0,Witek,Kucharski,Zwierzyniec,Wróblewskiego Zygmunta,566.0,26-041
175804832.0,,Smolar,,Witkowicka,67.0,22-383
179104106.0,,Chmiel,Szydłowiec,Poleska,312.0,
382580539.0,,Dzielska,,Dzikiej Róży,,88-200
87222050.0,Sobiesław,Stachyra,Żarów,Habeli Adama,1351.0,44-591
21745230.0,Matylda,Wielopolska,,Orleańska,643.0,63-367
,,Skubiszewska,Złotów,Macierzanki,201.0,90-765
258612682.0,Marietta,,Ińsko,Rzeczna,627.0,
167047305.0,Bożysław,,,Halki,331.0,
157153303.0,Iga,Dołęga-Zakrzewska,Żagań,Na Błoniach,1062.0,55-592
,Artur,Stróżek,Ząbki,Kawowa,1036.0,04-600
265171215.0,Zyta,,Nowy Staw,Balanówka,750.0,46-552
2061938.0,Kamila,Pietrzykowska,,Podzamcze,1171.0,53-153
88767270.0,Kryspian,Wesołowski,Kobyłka,Kurniki,705.0,87-069
502979464.0,,Rutowicz,Nowogród,Kosidowskiego Zenona,680.0,17-542
,Mieczysław,Wielopolski,,,1241.0,20-507
18676444.0,,Siudek,Skaryszew,,912.0,88-927
529973266.0,Hildegarda,,Wieruszów,Kremskiego Jana,237.0,86-129
16016985.0,,,Nidzica,Czapla,1224.0,70-396
68325338.0,Anastazja,Narzymska,Kostrzyn nad Odrą,,,
32774851.0,Dobrawa,Łańcucka,Głubczyce,Martenowska,1298.0,14-969
19031335.0,Cezary,Cholewczyński,Górzno,Sławkowska,,29-441
134277554.0,Bolesław,,Ciężkowice,Białobrzeska,1305.0,64-848
11098070.0,,Zajączkowski,Mieszkowice,Bruzdowa,112.0,92-810
30660336.0,Gabryjel,Dąbrowski,Miasteczko Śląskie,Lei Franciszka,509.0,54-327
15905127.0,,Piecha,Kraśnik,Przedpole,,84-963
25279827.0,Anastazja,Malińska,Wronki,Esse Stefanii,796.0,60-432
58035804.0,Mira,,Gorzów Śląski,Irzykowskiego Karola,46.0,87-562
4156146.0,,Walicki,,Wojnowicka,1197.0,71-176
89346848.0,Oskar,Dutkiewicz,Lędziny,Kajty Franciszka,996.0,93-421
17295926.0,,Górzyński,Ostroróg,Przyjaźni,997.0,32-170
44650113.0,,Salicki,Kowal,Mikstacka,11.0,
2254622.0,Bronisław,Wawrzyniak,Czechowice-Dziedzice,Ubeliny,1134.0,
342680162.0,Linda,Niewiadomska,,,875.0,20-711
32774092.0,Amadeusz,Dębski,Kietrz,Świętego Jacka,,67-986
,Rudolf,Kłosowski,Bielawa,,684.0,96-149
,Aneta,Piskorska,Przysucha,Orląt,205.0,
112426682.0,Waldemar,Zatorski,Lubartów,Turowiec,,
37226420.0,,Błaszczykowska,Ostrołęka,Zakamycze,1111.0,54-232
48122148.0,Adam,Skubiszewski,Oleśnica,,,74-165
211864126.0,,,,Glinik,,25-383
,Remigiusz,Wójtowicz,,,1144.0,97-667
218632236.0,Aldona,,,Ślazowa,736.0,61-467
,Wiktor,,Krośniewice,Banacha Stefana,391.0,56-343
,Alek,Giergielewicz,Rabka-Zdrój,Rybna,932.0,14-114
11900059.0,Wacława,Olekszyk,Gniewkowo,,213.0,02-157
264687382.0,Piotr,Samsonowicz,Stalowa Wola,,477.0,39-829
428198246.0,Zbyszek,Gogolewski,,Piwoniowa,,95-967
43735811.0,Dagmar,Górzyński,Jasło,Karlińska,738.0,
69711503.0,Emila,Dancewicz,Kazimierz Dolny,Rydla Lucjana,474.0,45-472
,,Kossowska,,Folwarczna,418.0,24-700
15274406.0,Bożydar,Waszkiewicz,Tłuszcz,,1227.0,17-206
92807723.0,Juliusz,Bieniasz,,Hetmańska,1009.0,91-495
,Bogumił,Szczepanowski,Żabno,Poziomkowa,974.0,51-823
409474184.0,,Partyka,Józefów,Darwina Karola,1343.0,
6932708.0,Dobiesława,Gardocka,,,360.0,49-370
,Liliana,Lasocka,Strzegom,,364.0,40-329
6296184.0,Lew,Olszewski,Tyczyn,Starogardzka,664.0,60-018
29125447.0,,,Jastrowie,Świdnicka,,41-223
,Estera,Drzewiecka,Bytom Odrzański,Warmińska,,64-540
56704548.0,Łucjan,,Łęknica,Muzyczki Ludwika,,19-515
11010158.0,Augustyn,Boguszewski,,Latwisa Stanisława,740.0,18-443
67151219.0,Magdalena,Bielecka,Piechowice,Perłowa,,52-985
78237400.0,Marzenna,Abakanowicz,Ozimek,Orląt,1206.0,69-188
497407255.0,Aurelia,Bielecka,,,1157.0,98-998
